C18.3.0;C;18;0;3;1;1;1200;800;1000;10000;VACIO;1;5
C18.3.1;C;18;1;3;1;1;1200;800;600;1000;VACIO;1;3
C18.3.2;C;18;2;3;1;1;1200;800;600;1000;VACIO;1;3
C18.3.3;C;18;3;3;1;1;1200;800;600;1000;VACIO;1;3
C18.3.4;C;18;4;3;1;1;1200;800;600;1000;VACIO;1;3
C19.1.0;C;19;0;1;1;1;1200;800;1000;10000;VACIO;1;5
C19.1.1;C;19;1;1;1;1;1200;800;600;1000;VACIO;1;3
C19.1.2;C;19;2;1;1;1;1200;800;600;1000;VACIO;1;3
C19.1.3;C;19;3;1;1;1;1200;800;600;1000;VACIO;1;3
C19.1.4;C;19;4;1;1;1;1200;800;600;1000;VACIO;1;3
C19.2.0;C;19;0;2;1;1;1200;800;1000;10000;VACIO;1;5
C19.2.1;C;19;1;2;1;1;1200;800;600;1000;VACIO;1;3
C19.2.2;C;19;2;2;1;1;1200;800;600;1000;VACIO;1;3
C19.2.3;C;19;3;2;1;1;1200;800;600;1000;VACIO;1;3
C19.2.4;C;19;4;2;1;1;1200;800;600;1000;VACIO;1;3
C19.3.0;C;19;0;3;1;1;1200;800;1000;10000;VACIO;1;5
C19.3.1;C;19;1;3;1;1;1200;800;600;1000;VACIO;1;3
C19.3.2;C;19;2;3;1;1;1200;800;600;1000;VACIO;1;3
C19.3.3;C;19;3;3;1;1;1200;800;600;1000;VACIO;1;3
C19.3.4;C;19;4;3;1;1;1200;800;600;1000;VACIO;1;3
C25.1.0;C;25;0;1;1;1;1200;800;1000;10000;VACIO;1;5
C25.1.1;C;25;1;1;1;1;1200;800;600;1000;VACIO;1;3
C25.1.2;C;25;2;1;1;1;1200;800;600;1000;VACIO;1;3
C25.1.3;C;25;3;1;1;1;1200;800;600;1000;VACIO;1;3
C25.1.4;C;25;4;1;1;1;1200;800;600;1000;VACIO;1;3
C25.1.5;C;25;5;1;1;1;1200;800;600;1000;VACIO;1;3
